question_id,tag_id
1225392,NA
3124084,NA
3216551,104
868684,"2,102"
3033370,NA
3296735,NA
2195566,NA
4265152,NA
341230,NA
4385971,NA
332994,104
872055,"2,102"
4265163,NA
3133958,NA
4530362,NA
333013,NA
3875451,104
857315,NA
3124109,NA
3111468,104
1000616,NA
697913,NA
5159758,NA
1917165,NA
1001159,NA
3125477,"2,102"
2692351,"1,101"
4012641,NA
3124122,NA
872160,"2,102"
1701207,"2,104"
1643803,NA
4012643,NA
2513409,NA
3124138,NA
337851,NA
3883957,NA
333123,NA
3296329,NA
3124147,NA
4003160,NA
2985481,NA
2534095,4
697770,NA
2954622,105
1005006,102
2717826,"1,101"
4878419,NA
2984842,102
2081062,NA
2217138,NA
4265371,NA
4011772,102
4265387,NA
3491954,NA
2085955,NA
3008512,NA
3124220,NA
340772,NA
623676,NA
1692859,NA
1565404,NA
2189726,NA
3124234,NA
4830352,NA
1001900,"2,102"
3269643,104
3124248,NA
4663136,NA
1644001,NA
2833984,2
898520,NA
4789771,NA
2692619,"1,101"
3337506,102
3233952,"2,102"
3134889,NA
3351682,"2,102"
1381908,105
4421233,NA
4265498,NA
2692638,"1,101"
3351689,"2,102"
3099499,NA
2692647,"1,101"
3118147,102
3098808,NA
361121,NA
671501,104
4168242,NA
2168375,NA
977412,NA
2834220,NA
2692668,"1,101"
4109967,NA
3134897,NA
4914905,NA
3114394,104
2178664,NA
3236355,102
3800840,NA
3094279,"2,104"
3129102,NA
2178687,NA
2692734,"1,101"
3099511,NA
3134830,102
4265603,NA
402923,NA
4318255,NA
3107303,NA
3124389,NA
2834104,NA
2087225,NA
2087251,NA
4893592,NA
857811,NA
3921264,105
2544899,NA
910057,104
333571,NA
3295870,NA
1157232,NA
2453730,NA
4129809,NA
3875148,2
1644314,NA
2815395,105
421174,NA
1395941,NA
3607936,"1,101"
4878207,NA
4265776,NA
937718,NA
1216366,"2,102"
2825003,NA
333639,104
3294842,NA
2692939,"1,101"
1760700,NA
3116437,2
2692946,"1,101"
4265815,NA
857947,105
3126023,NA
333666,NA
227726,105
237414,104
999825,NA
2719297,"1,101"
1217201,"2,102"
333727,NA
3661884,2
3311095,NA
3348867,102
2863962,104
333734,NA
425930,NA
595883,NA
3350050,102
235771,104
2219584,105
3234854,102
2693063,104
3073116,104
4544518,NA
4849872,NA
2693074,"1,101"
3098367,NA
2561771,2
3003213,NA
3315419,104
934212,NA
3122506,"2,102,104"
3133861,NA
4112085,104
2288467,105
2561727,4
231932,NA
2207564,NA
2693139,NA
1000613,2
3118156,102
333876,NA
4848940,NA
3741750,NA
2226613,NA
4272367,NA
2780150,NA
1003382,NA
1969593,NA
858199,NA
4387197,102
3118243,NA
3134545,NA
3131220,NA
3234860,"2,102,104"
333966,NA
622657,NA
997928,NA
4664141,NA
391267,NA
1000800,NA
867176,"2,102,104"
2597227,NA
4702394,NA
2431174,NA
388215,NA
1001637,102
3479790,NA
4571392,NA
3134560,NA
3118255,102
1144899,NA
2169124,2
224172,NA
1426340,NA
880646,NA
894374,NA
947133,104
903071,NA
5121129,NA
2169155,2
2010327,NA
3894845,NA
4581423,NA
3120347,"102,104"
2087673,NA
3049045,"104,108"
2821936,104
3136725,NA
2242302,NA
4938724,NA
2087708,NA
874591,102
4717897,NA
874370,102
3132490,NA
979131,NA
4273164,NA
611634,NA
2287011,NA
778089,NA
2087936,NA
643133,NA
340820,NA
340043,NA
3108779,NA
3128647,"2,102"
1770150,104
2087964,NA
2169290,NA
858577,NA
3133792,NA
3133814,NA
3133983,NA
869680,"2,102"
1002379,NA
1546341,NA
3134602,NA
2169317,NA
3134617,NA
3134780,NA
4273176,NA
3134812,NA
3134934,NA
4528625,NA
873500,105
639176,NA
4422365,NA
2169344,NA
858660,NA
344347,NA
2693683,NA
858678,105
3099484,NA
2169404,NA
2758154,105
2044694,NA
3635066,4
2693729,NA
3389823,NA
1120871,NA
2169450,2
3742317,NA
2861601,NA
4840196,NA
678706,104
4414940,NA
1296128,NA
3498993,104
3351763,"2,102"
2693811,"1,101"
3116455,NA
3255720,NA
3240590,"2,102,104"
2693821,"1,101"
2693830,"1,101"
3121300,"2,102"
3131573,NA
2693836,"1,2,101,102"
3102846,NA
334729,NA
601469,NA
2693841,"1,2,101,102"
3138219,"102,104"
1676998,NA
4004596,NA
751464,NA
228174,104
868658,2
3141526,NA
334605,NA
3122542,102
3133915,NA
4326744,NA
3742499,NA
431541,104
1157497,"102,104"
428089,2
1242615,"2,102"
4843510,NA
4641533,NA
5053244,NA
3218237,"2,102"
2693978,"1,101"
3346086,NA
1242558,"2,102"
2693998,"1,101"
877796,NA
3121647,NA
3327325,"2,102"
4805766,NA
2694041,"1,101"
909219,NA
2694063,NA
3120429,104
1160421,105
685080,NA
3626588,"4,105"
225306,NA
2460509,104
862754,NA
864901,105
931313,NA
3480632,NA
3101735,"102,104"
3101774,"102,104"
3121715,NA
2783179,NA
2432163,104
3118160,"102,104"
961033,NA
2694341,"1,101"
3121762,NA
2432231,104
1159812,NA
3121311,102
3131582,NA
3220168,NA
2170098,NA
5053684,NA
1691757,NA
2694393,NA
4697709,NA
1564450,NA
3480827,NA
3284412,102
3108137,NA
3126101,NA
967674,104
2694446,"4,104"
4271601,NA
2789454,"2,104"
2694453,"1,101,102,104"
335159,NA
869503,NA
2718072,NA
335819,NA
869617,102
2572615,NA
869663,"2,102"
3118321,NA
3127896,"2,102,104"
2694516,104
2694531,"1,101"
335242,NA
2694542,"1,101,102"
379611,104
3122206,NA
878134,NA
1001898,"2,102,104"
650869,NA
5212790,NA
2480006,NA
354371,104
241997,NA
3274350,"2,102"
3124771,NA
335326,104
4645824,NA
1121767,NA
960233,105
5158809,NA
5121319,NA
5093723,NA
3321425,"102,104"
5158917,NA
1121793,NA
1000296,"2,102"
1157198,"2,102"
1005008,NA
3142149,2
889916,NA
3049271,"2,104,108"
3218950,NA
995852,104
600079,NA
5053998,NA
4332409,NA
4339338,NA
335407,"104,105"
905348,NA
750173,NA
599562,NA
4344627,NA
2482581,NA
2526771,NA
4637110,NA
379429,NA
3121779,NA
3132087,NA
859751,104
335479,NA
1676246,NA
1159616,NA
2794219,NA
1408765,NA
3402136,NA
3331464,102
1006741,NA
4799151,NA
2717963,"1,101"
2718635,"1,101"
3331471,102
1006742,NA
3331473,102
1006743,NA
1384082,NA
4914955,NA
3219556,102
869445,NA
1001930,NA
426244,NA
3333490,102
597679,NA
3332553,102
3141583,NA
2432691,NA
3332566,102
2079749,NA
3332588,102
3332595,102
4854454,NA
3332612,102
3332627,102
3332644,"102,104"
336903,NA
652425,NA
628748,NA
3332651,102
871345,102
1003378,NA
4839263,NA
5159460,NA
3332656,102
869813,102
1002022,NA
3332662,102
1786306,4
3332687,102
3332758,102
889224,NA
3333709,102
2181156,NA
2004039,2
3332790,102
859960,NA
3233274,"2,102"
1005194,NA
3140342,NA
3333717,102
869578,"2,102"
2433241,NA
868824,NA
4181230,NA
3333296,"2,102"
3333325,102
973789,104
3333345,102
2695026,"1,101"
3134839,NA
2695030,"1,101"
3118176,NA
3134364,NA
1650596,NA
335746,NA
2529768,NA
2695063,"1,101"
3099438,NA
2695068,"1,101"
3333431,102
3098797,NA
335793,NA
3333447,102
873122,"2,105"
977918,NA
4974446,NA
1122249,NA
993475,NA
389233,104
869171,"2,102,104"
3329900,NA
1797736,NA
5069990,NA
878817,NA
1002231,NA
2695159,NA
867944,102
3333480,102
3332548,102
1289437,NA
426260,104
3333690,102
880153,NA
3332766,102
2281971,NA
2695175,"1,101"
1022902,NA
3099047,NA
3333730,102
335885,NA
3333410,102
608117,NA
3566365,2
3332800,102
3121324,NA
3131623,NA
885774,104
3519218,2
1933927,104
2261688,NA
617073,NA
3098307,NA
366944,NA
3069118,104
3124273,NA
1249877,NA
1004375,NA
335956,NA
2695257,"1,101"
3575993,NA
974113,NA
233532,104
3743873,"6,105"
633109,NA
368698,NA
860302,"104,105"
228152,NA
4929855,NA
884483,NA
1193336,NA
2695325,"1,101"
1908900,104
2695332,"1,101"
3136424,NA
2695335,"1,101"
869474,NA
418026,NA
1001894,NA
4792494,NA
4844119,NA
4792499,NA
4694793,NA
2695353,"1,101"
4844196,NA
869492,NA
1001918,NA
224790,NA
1950578,NA
2437846,2
4694807,NA
4792547,NA
4694770,NA
4412583,NA
860395,NA
428327,NA
860397,NA
869841,NA
1002036,NA
3847950,NA
2437799,2
2171124,105
3136461,NA
2695422,NA
1668240,2
1006817,NA
1384705,NA
1006821,NA
1384711,NA
3118085,NA
1384717,NA
3485216,"4,104"
4848498,NA
676164,NA
4109896,NA
3134847,NA
1384758,NA
1384785,NA
336215,NA
4041042,NA
4899111,NA
1384796,2
1002559,2
1384806,NA
3125187,NA
3107904,"102,104"
3305207,102
3142489,NA
873060,"102,104"
1003759,NA
860521,NA
1384814,NA
1384822,NA
680539,104
4006268,"104,105"
1384830,NA
2715714,"1,101"
4182880,NA
3122698,NA
3237109,"2,102,104"
860550,104
1646983,104
2716435,"1,101"
1006846,NA
1384842,NA
4792717,NA
3326093,NA
1003386,NA
2695570,NA
2716274,"1,101"
3882164,NA
2090615,4
2716301,"1,101,104"
1384862,105
999875,NA
4006315,NA
2809908,NA
2558433,2
2082611,NA
632284,NA
2702089,"1,101"
422026,NA
3131645,NA
3085104,104
338718,NA
2547353,NA
2597437,NA
3515778,104
4423004,NA
4268496,NA
1676993,NA
3219957,NA
3131017,NA
1384960,2
2695707,"1,101"
1757647,NA
3107860,"2,102,104"
3125148,NA
3118191,NA
3134403,NA
3309203,NA
962809,NA
4668252,NA
4668151,NA
860798,NA
3220100,NA
871658,NA
1001525,"2,102"
948305,NA
1122966,NA
2075219,NA
604507,104
1647255,NA
336543,NA
974592,NA
385019,NA
3220133,NA
714915,NA
872684,NA
1006803,NA
890011,NA
1385127,NA
915675,NA
668700,105
1647289,NA
4354948,NA
2704250,"1,101"
2556183,NA
3121223,"2,102,104"
3131453,NA
3220159,NA
4179279,104
606479,NA
998952,NA
4299841,NA
3121125,102
3129334,104
3131288,NA
3220171,NA
5230506,NA
217184,NA
872655,NA
4114866,102
3124294,NA
1006814,NA
1385210,NA
4080929,104
336672,104
1006831,NA
1385250,NA
1006838,104
1385260,NA
1385285,NA
1006847,NA
1123152,2
2597453,2
3274370,"2,102"
3401821,NA
2696061,"1,101,104"
867971,"2,102"
428592,105
416517,NA
1210828,NA
2714032,"1,101"
336806,NA
1385383,NA
689873,NA
3337048,102
2792977,NA
1006881,2
2848194,NA
1385415,NA
861133,NA
861136,104
4123244,102
4123254,102
5055461,NA
4433108,NA
4434364,NA
870953,"102,104"
1004085,NA
4164951,NA
227723,NA
1006884,NA
1385482,NA
3006311,NA
3007570,NA
3008358,NA
3137941,6
4434320,NA
2821127,NA
4433448,NA
1523628,NA
2503421,NA
1006886,NA
697468,NA
1385499,NA
4434281,NA
3482662,NA
1523659,NA
4179444,104
4326766,NA
3601643,NA
3113103,NA
4273110,NA
356038,104
4962974,NA
1385552,NA
4404073,NA
3117790,NA
599140,NA
1221793,NA
2503424,NA
871329,102
1004172,NA
2864824,NA
977049,NA
4859483,NA
4099907,NA
2439320,NA
3056926,NA
1004286,NA
639092,NA
3103388,NA
4136698,104
4114870,102
3337213,102
1006904,NA
1385633,105
2718791,"1,101"
861350,NA
3102811,NA
3246898,NA
4407330,NA
4108156,102
4793516,NA
1193358,NA
2959793,"104,105"
1193343,NA
4793524,NA
363726,NA
675293,NA
3601692,4
2983052,104
3010265,108
2803037,NA
2718947,"1,101"
1193400,NA
1006918,NA
1385660,NA
2722238,"1,101"
2696399,"1,102,101"
4337352,NA
2725291,NA
656661,NA
231380,104
3118110,NA
3095171,NA
1385710,2
3337877,102
3095205,NA
3128896,NA
3342778,102
3354263,104
1965458,NA
1685177,104
3337900,102
3095621,NA
3129058,NA
3095638,NA
3129075,NA
3030908,NA
3095670,NA
3129097,NA
3095687,NA
3129104,NA
357567,NA
3916682,NA
337164,NA
3095731,NA
3129119,NA
3337905,102
3095749,NA
3129131,NA
3095755,NA
3129147,NA
3095767,NA
3129189,NA
3095783,NA
3129202,NA
368736,NA
3279481,NA
3095797,NA
3129306,NA
3095818,NA
3129331,NA
4114874,102
3338514,102
3095864,NA
3129366,NA
3095909,NA
3129458,NA
376618,NA
685551,NA
873205,NA
4417137,NA
1004768,NA
2715556,"1,101,102"
3342791,"102,104"
337196,NA
2172204,NA
1828865,4
2715955,"1,101,102"
440529,NA
440931,NA
227644,NA
2172215,104
3102819,NA
1192730,"2,102"
2703247,"1,101"
3233705,"2,102"
3135492,NA
2867593,104
5185754,NA
1777357,NA
4793662,NA
3030856,2
4793673,NA
2721022,"1,101"
4583256,NA
599371,NA
2700579,"1,101,102"
1001594,"2,102,104"
871964,NA
3120365,NA
3338580,102
4539588,NA
896093,104
988386,105
1957194,NA
3101679,NA
4136728,104
4277001,NA
2701003,"1,101,102"
3338584,102
2261003,NA
227970,104
231862,NA
3338611,102
2701813,"1,101"
1002049,"2,102"
861563,NA
3338627,102
599435,NA
2434447,NA
675349,NA
4179704,104
3338636,102
877725,NA
1385900,NA
3338657,102
382616,NA
3338667,102
4179827,104
3338677,102
3126903,NA
1156382,NA
3350383,"2,102"
337412,NA
1385990,NA
3338686,102
1386007,2
3338702,102
3895311,NA
1386015,NA
3338709,102
1386024,NA
3338717,102
4324156,NA
3126218,NA
3839958,NA
2696777,2
4694753,NA
3346934,"102,104"
337485,NA
599629,NA
2557684,2
1386061,NA
1386065,2
1386075,2
2179532,NA
879520,NA
4184475,NA
389604,NA
4912369,NA
3101709,NA
4793983,NA
439819,104
2696850,"1,101"
1192388,"102,104"
1723806,NA
599723,NA
1668840,NA
4385599,NA
3118134,NA
1192483,"102,104"
337583,NA
3120329,NA
1006848,2
985113,NA
2611468,NA
3120381,104
3880346,NA
2721009,"1,101"
1002194,NA
3128821,NA
2611033,NA
1192733,"102,105"
880967,NA
3221239,"2,102,104"
2250045,NA
4794112,NA
4794130,NA
3044288,NA
3221273,"2,102,104"
3121781,NA
4562381,NA
878096,"2,102"
3136141,NA
2714160,"1,101"
3745577,104
341830,105
222257,NA
2706807,"1,101"
3093599,NA
3128836,NA
875903,2
439281,NA
229401,105
1192860,102
3122128,NA
3221325,"2,102"
610815,NA
4717429,NA
610868,NA
3294070,NA
616603,NA
4794202,NA
3338728,102
1386365,NA
4535428,NA
1386382,NA
3338753,102
1386388,NA
2072971,4
2697123,"1,101"
599972,104
4794274,NA
229921,104
4274364,NA
2725518,NA
878131,"2,108"
4123512,102
2723619,"1,101"
1193326,NA
1001430,"2,102"
3747009,NA
2697215,"1,101"
4381221,NA
236169,NA
2172935,NA
337932,NA
338592,NA
1386511,NA
1386518,NA
4828151,NA
2211126,104
4844849,NA
1192819,102
1386533,NA
236862,NA
3101728,NA
411556,NA
2173001,NA
4794443,NA
2714349,"1,101,102,104,105"
3131211,NA
1191036,NA
356358,NA
3228513,NA
3009997,NA
868771,"2,102"
2744735,NA
869110,102
4860398,NA
338050,NA
3233695,NA
862353,NA
3138207,104
2713178,"1,101"
3136049,NA
2765767,NA
2300404,NA
4843250,NA
1002927,NA
1010524,NA
3136062,NA
2713303,"1,101"
3270330,104
338632,NA
1009884,NA
2216554,NA
1808748,NA
2713583,"1,101,102"
3136096,NA
872179,102
3908607,105
2194163,104
338223,NA
3573609,4
3103348,NA
3746120,NA
222459,NA
4960863,NA
3381080,104
2585636,NA
2959716,104
341856,NA
4277130,NA
4379013,NA
4532610,NA
870287,"2,102"
1002991,NA
3136154,NA
2699675,"1,101"
4843270,NA
3854772,NA
1003000,NA
976729,NA
221657,NA
862643,NA
4704310,NA
2221946,NA
712000,NA
4936849,NA
4961764,NA
2436166,NA
1160244,NA
931076,NA
1160302,NA
360892,NA
1957419,NA
869191,"2,102"
930133,NA
1002723,NA
242782,104
3086132,104
4414920,NA
862742,NA
3225637,"2,102"
4434474,NA
4895375,NA
1003414,NA
2180046,NA
862759,NA
604486,NA
418440,105
864956,NA
629221,104
881055,NA
3222069,"2,102,104"
375981,NA
864963,NA
418475,2
869541,NA
864998,104
3090579,"6,108"
1512577,NA
924541,NA
379436,NA
969337,NA
3620009,NA
338523,NA
381941,NA
383096,NA
647898,NA
4043142,105
3135557,NA
520658,105
862883,NA
3115960,NA
3127427,NA
2257835,105
3094053,2
3130640,2
862911,NA
1160634,NA
1005162,"2,102"
3086161,104
600785,104
3503632,104
882330,NA
3503642,104
862944,105
1548587,NA
2814132,NA
1544148,NA
3579005,NA
2831732,NA
872888,102
354445,NA
1795586,NA
876674,NA
3287508,2
3135564,NA
670817,NA
3125954,NA
3134554,NA
3143431,"2,102"
3086124,104
2177741,NA
876042,102
2724213,"1,101,105"
3085963,104
4948587,NA
4008788,"102,104"
3607993,NA
600918,104
648096,4
357339,104
964207,105
1003642,NA
235870,NA
863064,104
3125969,NA
4307366,NA
4386568,102
3608315,"1,101"
4017606,NA
383117,NA
617934,NA
1709991,NA
900121,NA
4038132,NA
3116842,NA
3127775,NA
4386576,102
4104866,102
3915852,NA
953890,104
3915872,NA
2720362,104
5070364,NA
4860102,NA
3915901,NA
4017616,NA
3095158,NA
3128698,NA
4017625,NA
338881,NA
3915956,NA
4017631,NA
601039,104
4017638,NA
3093633,NA
3128894,NA
3095202,NA
3128820,NA
1159787,NA
1005085,NA
3522176,NA
358295,NA
3095211,NA
3128831,NA
1160044,NA
1005093,NA
729972,NA
2436125,NA
1160178,NA
4043363,104
2436134,NA
1005100,NA
3127470,NA
949128,NA
1160192,NA
1005105,NA
3093865,104
2707134,NA
618228,NA
2512704,NA
1026216,NA
1005106,NA
2436152,NA
3093895,NA
2436162,NA
1005113,"2,102,104"
2436170,NA
3129041,NA
5070457,NA
3778225,NA
2698365,NA
1210766,NA
2724079,"1,101"
1211145,NA
3095338,NA
3128899,NA
369636,105
654489,NA
4334005,NA
221436,NA
4182432,NA
601248,NA
657409,NA
3095366,NA
3128905,NA
3095378,NA
3128911,NA
3134590,NA
3607841,"1,101,104"
2720655,"1,101"
4009146,"102,104"
3608068,NA
4009149,102
3095403,NA
3128964,NA
3095413,NA
3128974,NA
1744587,NA
3915920,NA
922682,NA
3095421,NA
3128981,NA
3915940,NA
3095427,NA
3128987,NA
2238767,NA
965632,NA
3095444,NA
3129007,NA
3129020,NA
4534079,NA
1236680,"2,102"
3095486,NA
3129118,NA
3303408,NA
863510,NA
2739972,NA
2095287,4
863513,105
945582,NA
868049,102
3136407,NA
863551,105
2597484,2
2466951,2
1159763,NA
3095509,NA
3129133,NA
1993516,NA
3095517,NA
3129159,NA
3222867,NA
3374259,104
2447641,NA
3136462,NA
3136475,NA
3094111,NA
3130674,NA
4959878,NA
1242442,NA
2746624,2
1242450,NA
868909,102
1001834,NA
2698658,NA
1242482,2
3118260,NA
1242487,NA
1242492,NA
5100831,NA
3810880,104
2216309,NA
1912295,104
4271594,NA
2459692,104
879141,2
2549874,NA
2602098,4
3346736,102
4271604,NA
1912311,NA
3346896,102
3121655,NA
4271611,NA
1160987,NA
1732010,NA
2960895,105
3347192,102
4271616,NA
2534822,4
229967,NA
2561413,NA
1157441,NA
1005157,"102,104"
1125898,NA
3117474,NA
231021,NA
3129086,108
2862255,"2,104"
4819330,NA
2698778,NA
1242498,NA
731491,NA
879243,NA
3351138,"2,102"
3382753,NA
1161672,NA
4585619,NA
3122462,NA
3133789,NA
3223133,104
4636533,NA
4847871,NA
3125983,NA
3397221,NA
4849581,NA
3628084,4
601733,104
4849873,NA
2174598,NA
339595,NA
3485328,NA
5154986,NA
972182,NA
3892315,NA
3849518,"2,104"
4142944,104
3849527,104
3925304,104
601834,104
3511651,NA
872716,"2,102"
1513858,NA
978767,NA
992528,104
3849560,104
4966566,NA
3389246,104
1775850,NA
339859,NA
4534069,NA
731735,NA
3105248,NA
4534087,NA
3263783,NA
4796239,NA
1236031,"2,102"
4141374,NA
1736107,NA
864116,105
4375461,NA
3335595,104
743432,NA
423762,NA
864134,104
874323,NA
1210621,NA
3335324,104
3849585,104
3324031,104
4796378,NA
4796385,NA
624594,NA
3324044,104
3223552,NA
999511,104
602114,105
3849605,104
3908539,105
602126,NA
4091208,104
3849614,104
3925317,104
2699288,"1,101"
3118291,NA
3127879,NA
3849619,"2,104"
2761965,NA
1004702,NA
2778598,NA
3134577,NA
4018979,NA
4106971,102
4018984,NA
4018995,NA
4106975,102
3122480,NA
3095569,NA
3129185,NA
3122490,NA
4019002,NA
1242559,NA
4014101,102
3283104,NA
3607335,"1,101"
3117042,"2,102"
1242566,NA
3095608,2
3129205,NA
983700,NA
3345635,102
3117140,NA
3133651,NA
4019018,NA
4106933,102
1242571,NA
3095628,NA
3129219,NA
1996436,104
1981696,104
1242578,NA
876723,"2,102,104"
3107493,NA
880355,NA
340123,NA
2039044,NA
1242580,2
953737,NA
602280,104
376550,NA
3503749,104
4079150,NA
1242582,NA
4272305,NA
3095706,NA
3129299,NA
2808108,NA
899101,NA
3117152,NA
3133668,NA
2699447,"1,101"
4272312,NA
1242587,NA
1003347,NA
895490,NA
3528005,NA
1003348,NA
3337370,102
3099245,NA
870249,"2,102"
399089,NA
4403476,NA
1003360,NA
520506,NA
3143498,NA
2699474,"1,101"
1242609,NA
1003367,NA
3900126,NA
3227229,"2,102"
1242621,NA
2700386,NA
1003376,NA
3596209,NA
3316399,NA
3884894,104
1242628,NA
2441630,NA
1003385,NA
3862436,NA
3234727,"2,102"
3130964,NA
5065136,NA
5204166,NA
4796673,NA
3136595,NA
4796687,NA
391012,NA
3855709,NA
900815,105
1001675,NA
3115330,NA
3132625,NA
1913117,NA
872011,"2,102"
4337180,NA
4842940,NA
4890129,NA
3136768,NA
241621,104
4796712,NA
3136663,NA
3031551,2
2568337,NA
2699591,NA
2699593,"1,101"
864588,104
872176,"2,102"
4796756,NA
2740018,NA
1913192,NA
225916,NA
871374,NA
4038293,NA
4412219,NA
3095795,NA
3129460,NA
1982039,NA
2776526,NA
3368128,NA
3345645,102
3117164,NA
3133685,NA
872801,NA
3095804,NA
3129500,NA
1003389,NA
1188548,NA
896071,NA
1216806,"2,102"
3919291,NA
977401,NA
340364,NA
3237280,"2,102,104"
3142817,2
3839892,NA
864654,NA
602510,104
2270805,NA
3131011,NA
2699670,"1,101"
3095907,NA
3129523,NA
3223962,NA
3075915,104
3143692,NA
3044301,NA
2451860,NA
2718683,"1,101"
3137031,NA
2699713,"1,101"
1242656,NA
2721373,"1,101"
1242665,NA
3234832,"2,102"
2480813,NA
1242674,NA
3095932,NA
3129543,NA
1242688,NA
873330,"2,102"
3117176,NA
3133698,NA
2699770,"1,101,104"
3272028,"2,102"
2175487,NA
3099311,NA
2699794,"1,101"
2699797,"1,101"
3137092,NA
4415585,NA
2708950,"1,101"
867249,NA
955035,NA
1001014,NA
2709532,"1,101"
602684,NA
2699845,"1,101"
2486108,NA
4868684,NA
2699851,"1,101"
3345658,102
3117182,NA
3133724,NA
3324106,104
2699865,"1,101"
926601,NA
2715822,"1,101"
3143807,NA
2437784,2
4868598,NA
4694782,NA
2702568,"1,101"
2440932,105
3095953,NA
3129690,NA
2597490,2
340690,NA
2845050,NA
2187026,NA
340661,NA
3107927,NA
3126092,NA
4694803,NA
875077,"2,102"
4694805,NA
3224266,104
3129718,NA
3324066,104
4968661,NA
4695154,NA
3922682,104
952889,NA
3095977,NA
3129740,NA
225949,104
880951,NA
3116725,NA
1978728,NA
3095994,NA
3129763,NA
2779728,NA
3922694,104
3096000,NA
3129772,NA
2263481,NA
2028405,NA
4684141,NA
880961,NA
4367702,NA
4938717,NA
871875,NA
1001581,"2,102"
3128929,104
3139987,"2,102"
4142915,104
3096007,NA
3129781,NA
340831,NA
979829,NA
880972,NA
1003400,NA
2244005,104
997292,105
655668,104
340956,NA
870634,"2,102"
3096025,NA
3129804,NA
2976768,NA
687950,NA
1003404,NA
895691,104
870446,NA
1003409,NA
1003412,NA
1003413,NA
4273043,NA
1242750,NA
2190030,NA
4535217,NA
1242758,NA
3096049,NA
3129845,NA
1003453,NA
1003456,NA
1003462,NA
1003465,NA
3224527,"2,102"
690506,NA
1003468,NA
4440015,NA
2175958,NA
1242898,NA
1242908,NA
1242925,NA
1127426,NA
1159582,NA
3329041,"2,102"
4593028,NA
955746,104
341007,NA
4677432,NA
2061590,NA
3270148,104
3224605,"2,102"
3098681,NA
2700341,"1,101"
2700355,"1,101"
4107711,102
3224651,"2,102"
878933,"2,102"
3137209,NA
961024,NA
4273243,NA
3122497,NA
3133843,NA
3117120,"102,104"
878260,2
4842764,NA
624236,104
3111646,NA
3125061,NA
2176142,104
4827457,NA
3245014,"2,102,104"
880993,NA
3096106,NA
3129876,NA
999700,NA
2700475,"1,101"
3098084,NA
3096128,NA
3129927,NA
3133741,NA
3141889,NA
1973517,NA
4842254,NA
3096172,NA
3129967,NA
343434,NA
2192597,NA
2725883,NA
3630336,4
3395584,NA
3118055,NA
3133751,NA
2700595,"1,101"
4862514,NA
3121277,NA
3131533,NA
2700633,"1,2,101,102,104"
660800,NA
3102685,NA
3320048,102
3314380,"2,102"
2355235,NA
3124224,NA
3314389,102
2355237,NA
1670631,4
881006,NA
4367747,NA
1670633,4
869601,"2,102"
1658319,104
916935,104
881007,NA
4454580,NA
3108769,NA
3128643,"2,102"
865771,104
872893,"2,102"
373346,NA
916463,NA
2530896,105
1000138,NA
3225079,2
367650,105
868113,NA
1000174,NA
3101367,102
1000182,NA
647723,NA
881010,NA
3101402,"102,104"
2198756,2
4273713,NA
2176568,105
3340270,"2,102"
3915792,NA
2468882,NA
3904997,105
690942,NA
1003186,"102,104"
2011616,NA
4273799,NA
3599726,NA
1128072,NA
999670,102
3101429,"102,104"
3101436,"102,104"
3111352,NA
231873,NA
3117142,102
2514953,NA
4124201,102
3607647,"1,101"
2700985,101
4016437,108
3772814,NA
866028,NA
714697,NA
1821968,NA
4620157,NA
2501675,NA
971235,NA
3607398,"1,101"
1004254,NA
2572291,NA
4181291,NA
3607615,"1,101"
3854664,NA
3283752,NA
868423,102
1001763,NA
5071075,NA
221979,NA
3282003,NA
4016349,NA
4849563,NA
1752280,NA
3275798,NA
2701148,"1,2,101,102,104"
3225441,NA
4044252,NA
866145,NA
1720442,NA
221980,NA
881020,NA
2176881,NA
3527394,NA
2701173,"1,101"
3227505,"2,102,104"
2034016,NA
4024285,102
3108761,NA
3124908,NA
348705,NA
226974,105
3120281,102
4798389,NA
363888,104
5122826,NA
4798446,NA
875263,102
2177021,NA
4684171,NA
3227936,"2,102,104"
881025,NA
905553,104
984089,NA
3514236,NA
2177063,104
4443183,NA
3602706,NA
654578,NA
2181848,2
1193050,102
5196285,NA
2444897,NA
342136,104
4298361,NA
4421229,NA
2701438,NA
2707020,NA
3395867,NA
4173855,104
4798611,NA
4395057,NA
4911655,NA
4572164,NA
2760504,NA
4572218,NA
2701503,NA
604353,104
971622,NA
749925,NA
2333962,NA
4811789,NA
1225240,NA
2177224,NA
383115,NA
1004029,NA
226276,NA
3895124,NA
1004494,NA
874910,NA
3124766,NA
3488090,104
3596909,104
3005082,105
881666,NA
2709872,NA
1004515,NA
1001612,"2,102,105"
342312,NA
225081,NA
1915178,NA
2701611,"1,101"
2837004,NA
661370,108
4418109,NA
3071970,NA
3273776,NA
2701629,2
875302,102
631052,NA
982912,NA
4014123,"102,104"
4023834,NA
4014133,"102,104"
4023839,NA
4023842,NA
4687081,NA
4014135,102
2077253,NA
4014140,102
4023869,NA
237010,NA
871335,102
1003561,NA
604521,NA
4439466,NA
868059,NA
342396,NA
2204418,NA
935351,NA
1004559,NA
4677709,NA
3551834,NA
2701718,"1,101"
875721,"2,102"
2731808,NA
875794,102
1004579,2
2177466,NA
604611,NA
1915358,NA
3120308,"102,104"
921687,NA
4642627,NA
1684693,104
1915385,NA
